"","Transect_id","elevation","cwd","aet","clay","sand","silt","awc","year","Month","spei"
"20","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,10,1.21783285089476
"21","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1999,11,-1.25270426857834
"22","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,12,-0.97809120432041
"23","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,5,0.13034044063865
"24","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,6,-0.342775611889295
"25","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,8,0.214257235424633
"26","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1995,12,-1.65931903066863
"27","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,1,-1.24639361205855
"28","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,3,0.00827769025525754
"29","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2001,7,-0.0894837784277556
"30","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,8,1.90322376054904
"31","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,10,1.03478192378192
"32","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,2,1.00322880851955
"33","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,3,0.639504300408719
"34","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,5,-1.77916173267964
"35","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1982,12,0.504168492131503
"36","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,10,-0.939178060891962
"37","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,12,0.23900640681948
"38","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1988,7,1.80644310613854
"39","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,5,-0.822101802809222
"40","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,10,-0.358032647810231
"41","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1994,2,-0.825346425035901
"42","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,3,-0.0272782890765564
"43","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2013,12,-0.248273722362284
"44","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1999,9,1.40672485231371
"45","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,10,-0.384860622342605
"46","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,7,-0.524400014324385
"47","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,4,1.59623106064156
"48","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,6,1.42617787508684
"49","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,8,0.532228960074316
"50","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1981,2,NA
"51","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,1,0.98278061715264
"52","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,3,-0.563846492243198
"53","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,9,0.220128074535022
"54","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,8,1.12355907341406
"55","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2001,10,-1.73992445754572
"56","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1992,4,-0.303373786939993
"57","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,3,-1.47779301366666
"58","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2012,2,-0.0260727747740043
"59","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,11,0.472335755875007
"60","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,10,-0.12947466731029
"61","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2017,9,-0.710825946267098
"62","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2003,6,-0.671906932800319
"63","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,8,0.0788114161189279
"64","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2013,5,-1.55584481692865
"65","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2009,1,-0.0439650934950754
"66","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,3,0.172042802526581
"67","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2018,12,0.7904671554507
"68","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,8,0.176989969725824
"69","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,11,0.662682661799524
"70","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1999,12,-1.65883363130729
"71","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,1,-1.0500348893836
"72","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,6,0.0646094586238143
"73","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,7,-1.75125660837987
"74","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,9,0.401016060361356
"75","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,1,-0.845502497097269
"76","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,2,-0.917767349391466
"77","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,4,-0.555175168929767
"78","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2001,8,-0.626072697791845
"79","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,9,1.89882586749045
"80","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,11,1.05061788942847
"81","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,3,0.164641210007821
"82","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,4,0.627025659177314
"83","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,6,-1.42942294445168
"84","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,1,0.993014517516494
"85","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,11,0.397317869819571
"86","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,1,1.32397114693127
"87","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1988,8,1.98010932878307
"88","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,6,-0.669625900993351
"89","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,11,-0.364620561161235
"90","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1994,3,0.375163574902894
"91","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,4,0.350854246420117
"92","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,1,-0.624966169853087
"93","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1999,10,1.21577305233773
"94","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,11,-0.553557153456106
"95","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,8,-1.67454873042591
"96","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,5,0.459509452746332
"97","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,7,0.535421395929973
"98","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,9,1.42126691376008
"99","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1981,3,-0.00749556548604011
"100","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,2,0.0197474034760267
"101","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,4,-1.38301759637034
"102","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,10,1.14347126387438
"103","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,9,0.37294332081754
"104","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2001,11,-2.30881330771774
"105","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1992,5,1.19037006289918
"106","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,4,-1.88305055375126
"107","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2012,3,-1.04117282536795
"108","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,12,0.192735416179173
"109","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,11,-0.284899735601561
"110","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2017,10,-0.699647932958218
"111","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2003,7,-1.52246196694927
"112","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,9,-0.0125437072022526
"113","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2013,6,-1.49544366948551
"114","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2009,2,-0.337768312796248
"115","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,4,-0.910164108946992
"116","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,1,0.34105705374188
"117","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,9,-0.248724810911092
"118","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,12,1.91384402288131
"119","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2000,1,-1.50151447064939
"120","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,2,-0.410286164597605
"121","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,7,0.303184980277051
"122","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,8,-1.38055240867973
"123","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,10,1.10170805301216
"124","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2000,11,0.995411871295928
"125","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,3,-0.665134590172567
"126","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,5,0.227665921426643
"127","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2006,6,-1.0940343545672
"128","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,10,0.948441744081548
"129","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,12,0.624939839412843
"130","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,4,-0.00759674025979582
"131","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,5,0.305161287443374
"132","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,7,-1.25781800650696
"133","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,2,0.915205639267142
"134","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,12,0.230437749602301
"135","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,2,1.92174944044714
"136","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1988,9,1.5955741058763
"137","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,7,0.00663726406049971
"138","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,12,0.432213462734149
"139","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1994,4,1.1180749255357
"140","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1984,5,0.133763503975956
"141","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,2,-1.75401065465253
"142","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,4,1.04911564987785
"143","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,12,-0.753427812545406
"144","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,9,-1.7546203272927
"145","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2000,4,-0.270993431822002
"146","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2015,5,0.89942748144072
"147","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,10,0.717479507975217
"148","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1981,4,0.444609908431041
"149","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2015,10,-0.80731145449376
"150","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1996,5,-1.66244568121881
"151","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,11,1.67425173183641
"152","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2011,6,-1.26467894087921
"153","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2001,12,-1.43257890372734
"154","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1992,6,1.01566800273063
"155","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2017,1,1.14225396809618
"156","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2012,4,-0.827143590485912
"157","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1998,1,0.373801709026718
"158","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2012,9,-1.20878176692653
"159","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2017,11,-0.234297662904391
"160","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2003,8,-1.39123564776523
"161","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2018,4,-1.49760994375588
"162","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2013,7,-0.530040698593674
"163","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2009,3,-1.27365730599067
"164","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1989,5,-1.16959743462807
"165","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,2,0.873056238458619
"166","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2014,10,-1.74178871337578
"167","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,1,0.84954068013763
"168","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2000,2,-1.32296575249618
"169","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1990,3,0.0288725937029849
"170","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2019,12,0.0340440554607959
"171","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2005,9,-0.654620760844826
"172","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1985,11,1.23722731405672
"173","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2000,12,1.6409976872533
"174","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1986,4,0.741112067400922
"175","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,6,0.582661401724381
"176","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2006,7,-0.571109807750075
"177","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1991,11,1.17008687186319
"178","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,1,0.254518317971378
"179","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2007,5,0.689013034371231
"180","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1997,6,1.06550594015716
"181","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2002,8,-1.38735989282061
"182","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,1983,3,0.960380819920081
"183","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2003,1,-0.666513435597074
"184","1HAS1",2382.26538085938,759.938171386719,510.171722412109,20.26975440979,38.9208488464355,30.7249221801758,0.418847501277924,2008,3,0.200244059612911
